Timestamp,Object,Confidence
2026-01-06 12:18:29,person,0.8299897909164429
2026-01-06 12:18:29,person,0.8842658400535583
2026-01-06 12:18:29,scissors,0.2603590488433838
2026-01-06 12:18:29,person,0.8632791638374329
2026-01-06 12:18:29,scissors,0.4728076457977295
2026-01-06 12:18:29,person,0.8254346251487732
2026-01-06 12:18:29,scissors,0.416255384683609
2026-01-06 12:18:29,airplane,0.3402842879295349
2026-01-06 12:18:29,person,0.6751415133476257
2026-01-06 12:18:29,scissors,0.495922714471817
2026-01-06 12:18:29,airplane,0.2946963310241699
2026-01-06 12:18:29,person,0.7626293897628784
2026-01-06 12:18:29,scissors,0.5714918971061707
2026-01-06 12:18:29,cell phone,0.2552984952926636
2026-01-06 12:18:30,person,0.8586893081665039
2026-01-06 12:18:30,scissors,0.4783534109592438
2026-01-06 12:18:30,person,0.8901527523994446
2026-01-06 12:18:30,scissors,0.447085976600647
2026-01-06 12:18:30,person,0.8861027359962463
2026-01-06 12:18:30,scissors,0.5460667014122009
2026-01-06 12:18:30,cell phone,0.25330573320388794
2026-01-06 12:18:30,person,0.8803231120109558
2026-01-06 12:18:30,scissors,0.365559458732605
2026-01-06 12:18:30,person,0.8959664702415466
2026-01-06 12:18:30,scissors,0.3403782248497009
2026-01-06 12:18:30,person,0.8984041810035706
2026-01-06 12:18:30,scissors,0.44741687178611755
2026-01-06 12:18:30,person,0.9021761417388916
2026-01-06 12:18:30,scissors,0.43732887506484985
2026-01-06 12:18:31,person,0.8550716042518616
2026-01-06 12:18:31,scissors,0.3230706453323364
2026-01-06 12:18:31,person,0.8379718661308289
2026-01-06 12:18:31,scissors,0.35161468386650085
2026-01-06 12:18:31,scissors,0.6037442684173584
2026-01-06 12:18:31,dog,0.40366867184638977
2026-01-06 12:18:31,person,0.34464719891548157
2026-01-06 12:18:31,cat,0.2601408064365387
2026-01-06 12:18:31,person,0.4438460171222687
2026-01-06 12:18:31,dog,0.3627278506755829
2026-01-06 12:18:31,scissors,0.35046058893203735
2026-01-06 12:18:31,person,0.6964224576950073
2026-01-06 12:18:31,scissors,0.4787369966506958
2026-01-06 12:18:31,person,0.5825574398040771
2026-01-06 12:18:31,dog,0.2958151400089264
2026-01-06 12:18:31,scissors,0.2925576865673065
2026-01-06 12:18:31,clock,0.25553712248802185
2026-01-06 12:18:32,person,0.42564693093299866
2026-01-06 12:18:32,scissors,0.4031311869621277
2026-01-06 12:18:32,scissors,0.49753138422966003
2026-01-06 12:18:32,dog,0.4110759496688843
2026-01-06 12:18:32,person,0.3299122750759125
2026-01-06 12:18:32,person,0.8360939025878906
2026-01-06 12:18:32,scissors,0.2797375023365021
2026-01-06 12:18:32,person,0.8792325854301453
2026-01-06 12:18:32,person,0.5729085206985474
2026-01-06 12:18:32,scissors,0.28389111161231995
2026-01-06 12:18:32,dog,0.2829187512397766
2026-01-06 12:18:32,person,0.9235942959785461
2026-01-06 12:18:32,scissors,0.2529003322124481
2026-01-06 12:18:32,person,0.901554524898529
2026-01-06 12:18:33,person,0.9156148433685303
2026-01-06 12:18:33,person,0.8608047962188721
2026-01-06 12:18:33,scissors,0.319794625043869
2026-01-06 12:18:33,person,0.8713846206665039
2026-01-06 12:18:33,scissors,0.3398706614971161
2026-01-06 12:18:33,person,0.8277419805526733
2026-01-06 12:18:33,person,0.8915054202079773
2026-01-06 12:18:33,person,0.8613593578338623
2026-01-06 12:18:33,person,0.8691996932029724
2026-01-06 12:18:34,person,0.8713083267211914
2026-01-06 12:18:34,person,0.8454002141952515
2026-01-06 12:18:34,person,0.2711845338344574
2026-01-06 12:18:34,person,0.8830258846282959
2026-01-06 12:18:34,person,0.8871157169342041
2026-01-06 12:18:34,person,0.8913657069206238
2026-01-06 12:18:34,airplane,0.377858966588974
2026-01-06 12:18:34,person,0.8703644275665283
2026-01-06 12:18:34,airplane,0.2652503550052643
2026-01-06 12:18:34,person,0.8650152087211609
2026-01-06 12:18:35,person,0.8817510008811951
2026-01-06 12:18:35,person,0.8960353136062622
2026-01-06 12:18:35,person,0.7552348971366882
2026-01-06 12:18:35,person,0.6418324708938599
2026-01-06 12:18:35,person,0.6984639167785645
2026-01-06 12:18:35,person,0.7853307723999023
2026-01-06 12:18:35,person,0.8636096715927124
2026-01-06 12:18:36,person,0.8784903883934021
2026-01-06 12:18:36,scissors,0.25928759574890137
2026-01-06 12:18:36,person,0.902368426322937
2026-01-06 12:18:36,person,0.8984814882278442
2026-01-06 12:18:36,scissors,0.2507829964160919
2026-01-06 12:18:36,person,0.7194161415100098
2026-01-06 12:18:36,scissors,0.2939807176589966
2026-01-06 12:18:36,person,0.6629682183265686
2026-01-06 12:18:36,cat,0.2818964421749115
2026-01-06 12:18:36,person,0.6198710799217224
2026-01-06 12:18:37,horse,0.2869919538497925
2026-01-06 12:18:37,cat,0.5101843476295471
2026-01-06 12:18:37,cat,0.3789040744304657
2026-01-06 12:18:37,person,0.5961531400680542
2026-01-06 12:18:37,person,0.2940968871116638
2026-01-06 12:18:37,person,0.6358647346496582
2026-01-06 12:18:37,refrigerator,0.3842025697231293
2026-01-06 12:18:38,person,0.5884456634521484
2026-01-06 12:18:38,refrigerator,0.5032271146774292
2026-01-06 12:18:38,person,0.7426561117172241
2026-01-06 12:18:38,refrigerator,0.630668580532074
2026-01-06 12:18:38,chair,0.626644492149353
2026-01-06 12:18:38,chair,0.37854087352752686
2026-01-06 12:18:38,chair,0.7526034116744995
2026-01-06 12:18:38,person,0.6366969347000122
2026-01-06 12:18:38,refrigerator,0.5205626487731934
2026-01-06 12:18:38,chair,0.3713380694389343
2026-01-06 12:18:38,dog,0.34684592485427856
2026-01-06 12:18:38,person,0.8089756369590759
2026-01-06 12:18:38,chair,0.6729983687400818
2026-01-06 12:18:38,chair,0.28733840584754944
2026-01-06 12:18:38,refrigerator,0.26433560252189636
2026-01-06 12:18:38,person,0.9010711908340454
2026-01-06 12:18:38,chair,0.7763188481330872
2026-01-06 12:18:38,chair,0.39131540060043335
2026-01-06 12:18:38,refrigerator,0.3182346522808075
2026-01-06 12:18:38,person,0.9198798537254333
2026-01-06 12:18:38,chair,0.7380994558334351
2026-01-06 12:18:38,chair,0.3933611512184143
2026-01-06 12:18:38,refrigerator,0.36862921714782715
2026-01-06 12:18:38,person,0.9368757009506226
